Category 1,Category 2,Category 3,Product Code,Brand,Product Name,Supermarket Code,Price,Offers
Bakery / Cereals / Spreads,Spreads,Peanut butter,P000001137,Skippy,Peanut Butter - Creamy 340g,JASONS,36.00,
Bakery / Cereals / Spreads,Spreads,Peanut butter,P000002121,Skippy,Peanut Butter - Creamy 510g,WELLCOME,34.00,
Bakery / Cereals / Spreads,Spreads,Peanut butter,P000002121,Skippy,Peanut Butter - Creamy 510g,PARKNSHOP,43.00,
Bakery / Cereals / Spreads,Spreads,Peanut butter,P000002121,Skippy,Peanut Butter - Creamy 510g,JASONS,34.00,
Bakery / Cereals / Spreads,Spreads,Peanut butter,P000002121,Skippy,Peanut Butter - Creamy 510g,AEON,40.90,
Bakery / Cereals / Spreads,Spreads,Peanut butter,P000002390,Skippy,Peanut Butter - Super Chunk 170g,WELLCOME,21.90,
Bakery / Cereals / Spreads,Spreads,Peanut butter,P000002390,Skippy,Peanut Butter - Super Chunk 170g,PARKNSHOP,22.00,
Bakery / Cereals / Spreads,Spreads,Peanut butter,P000002390,Skippy,Peanut Butter - Super Chunk 170g,JASONS,23.00,
Bakery / Cereals / Spreads,Spreads,Peanut butter,P000002507,Skippy,Peanut Butter - Super Chunk 340g,WELLCOME,34.90,
Bakery / Cereals / Spreads,Spreads,Peanut butter,P000002507,Skippy,Peanut Butter - Super Chunk 340g,PARKNSHOP,27.00,
Bakery / Cereals / Spreads,Spreads,Peanut butter,P000002507,Skippy,Peanut Butter - Super Chunk 340g,JASONS,36.00,
Bakery / Cereals / Spreads,Spreads,Peanut butter,P000001139,Skippy,Peanut Butter - Super Chunk 510g,WELLCOME,34.00,
Bakery / Cereals / Spreads,Spreads,Peanut butter,P000001139,Skippy,Peanut Butter - Super Chunk 510g,PARKNSHOP,43.00,
Bakery / Cereals / Spreads,Spreads,Peanut butter,P000001139,Skippy,Peanut Butter - Super Chunk 510g,JASONS,34.00,
Bakery / Cereals / Spreads,Spreads,Fruit jams / Fruit preserves,P000001399,Bonne Maman,Apricot Preserve 370g,WELLCOME,42.00,
Bakery / Cereals / Spreads,Spreads,Fruit jams / Fruit preserves,P000001399,Bonne Maman,Apricot Preserve 370g,PARKNSHOP,42.00,
Bakery / Cereals / Spreads,Spreads,Fruit jams / Fruit preserves,P000001399,Bonne Maman,Apricot Preserve 370g,JASONS,42.00,
Bakery / Cereals / Spreads,Spreads,Fruit jams / Fruit preserves,P000004978,Bonne Maman,Raspberry Preserve 370g,PARKNSHOP,42.00,
Bakery / Cereals / Spreads,Spreads,Fruit jams / Fruit preserves,P000003994,Select,APRICOT JAM 320G,PARKNSHOP,30.00,
Bakery / Cereals / Spreads,Spreads,Fruit jams / Fruit preserves,P000003993,Select,BLUEBERRY JAM 320G,PARKNSHOP,30.00,
Bakery / Cereals / Spreads,Spreads,Fruit jams / Fruit preserves,P000002397,Smucker's,Preserves - Blueberry 340g,WELLCOME,36.00,
Bakery / Cereals / Spreads,Spreads,Fruit jams / Fruit preserves,P000002397,Smucker's,Preserves - Blueberry 340g,PARKNSHOP,36.00,
Bakery / Cereals / Spreads,Spreads,Fruit jams / Fruit preserves,P000002397,Smucker's,Preserves - Blueberry 340g,JASONS,37.00,
Bakery / Cereals / Spreads,Spreads,Fruit jams / Fruit preserves,P000001301,Smucker's,Preserves - Strawberry 340g,WELLCOME,36.00,
Bakery / Cereals / Spreads,Spreads,Fruit jams / Fruit preserves,P000001301,Smucker's,Preserves - Strawberry 340g,PARKNSHOP,36.00,
Bakery / Cereals / Spreads,Spreads,Fruit jams / Fruit preserves,P000001301,Smucker's,Preserves - Strawberry 340g,JASONS,37.00,
Bakery / Cereals / Spreads,Spreads,Fruit jams / Fruit preserves,P000002394,St Dalfour France,Spread - Strawberry 284g,PARKNSHOP,36.00,
Bakery / Cereals / Spreads,Spreads,Fruit jams / Fruit preserves,P000001302,St Dalfour France,Spread - Wild Blueberry 284g,PARKNSHOP,36.00,
Bakery / Cereals / Spreads,Spreads,Fruit jams / Fruit preserves,P000001302,St Dalfour France,Spread - Wild Blueberry 284g,AEON,28.90,
Bakery / Cereals / Spreads,Spreads,Tuna spreads,P000003523,Ayam Brand,Tuna Spread 160g,WELLCOME,28.00,
Bakery / Cereals / Spreads,Spreads,Tuna spreads,P000003523,Ayam Brand,Tuna Spread 160g,PARKNSHOP,31.00,
Bakery / Cereals / Spreads,Spreads,Tuna spreads,P000003523,Ayam Brand,Tuna Spread 160g,JASONS,29.00,
Bakery / Cereals / Spreads,Spreads,Tuna spreads,P000000212,B&F,Tuna Salad - Green Label 95g,WELLCOME,10.00,
Bakery / Cereals / Spreads,Spreads,Tuna spreads,P000000212,B&F,Tuna Salad - Green Label 95g,PARKNSHOP,11.00,
Bakery / Cereals / Spreads,Spreads,Tuna spreads,P000000212,B&F,Tuna Salad - Green Label 95g,JASONS,11.00,
Bakery / Cereals / Spreads,Spreads,Hazelnut spreads,P000002796,Ferrero Nutella,Hazelnut Spread with Cocoa 350g,WELLCOME,44.00,
Bakery / Cereals / Spreads,Spreads,Hazelnut spreads,P000002796,Ferrero Nutella,Hazelnut Spread with Cocoa 350g,PARKNSHOP,50.00,
Bakery / Cereals / Spreads,Spreads,Hazelnut spreads,P000002796,Ferrero Nutella,Hazelnut Spread with Cocoa 350g,JASONS,44.00,
Bakery / Cereals / Spreads,Spreads,Hazelnut spreads,P000004179,Meadows,MEADOWS PEANUT BUTTER WITH CHOCOLATE 340 GM,WELLCOME,24.90,
Bakery / Cereals / Spreads,Spreads,Hazelnut spreads,P000004179,Meadows,MEADOWS PEANUT BUTTER WITH CHOCOLATE 340 GM,JASONS,24.90,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000002152,Airborne,Pure Natural New Zealand Honey - Beech Forest Honeydew 500g,WELLCOME,122.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000002152,Airborne,Pure Natural New Zealand Honey - Beech Forest Honeydew 500g,JASONS,126.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001379,Airborne,Pure Natural New Zealand Honey - Clover 500g,WELLCOME,122.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001379,Airborne,Pure Natural New Zealand Honey - Clover 500g,JASONS,126.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000003156,Airborne,Pure Natural New Zealand Honey - Multifloral 500g,WELLCOME,122.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000003156,Airborne,Pure Natural New Zealand Honey - Multifloral 500g,JASONS,126.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001959,Beechworth,Pure Honey (100% Australian) 400g,PARKNSHOP,89.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001383,Capilano,100% Pure Australian Honey (Twist & Squeeze Bottle) 400g,PARKNSHOP,62.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000002545,Capilano,Natural Australian Honey 1kg,PARKNSHOP,100.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001960,Double Happiness,Centifloral Honey 300g,WELLCOME,26.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001960,Double Happiness,Centifloral Honey 300g,JASONS,26.80,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001956,El Brezal,Forest Honey 500g,PARKNSHOP,108.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000002292,El Brezal,Rosemary Honey 500g,PARKNSHOP,108.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001972,Glenugie Peak Organics,Rainforest Honey 400g,PARKNSHOP,98.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001511,Langnese,Acacia Honey 375g,WELLCOME,103.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001511,Langnese,Acacia Honey 375g,PARKNSHOP,103.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001511,Langnese,Acacia Honey 375g,JASONS,107.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000002411,Langnese,Acacia Honey with Natural Honeycomb 500g,PARKNSHOP,200.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001374,Langnese,Pure Bee Honey 375g,WELLCOME,68.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001374,Langnese,Pure Bee Honey 375g,PARKNSHOP,68.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001374,Langnese,Pure Bee Honey 375g,JASONS,71.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000002410,Langnese,Royal Jelly in Mountain Flower Honey 375g,PARKNSHOP,220.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001513,Langnese Bee Easy,Acacia Honey 250g,WELLCOME,76.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001513,Langnese Bee Easy,Acacia Honey 250g,PARKNSHOP,76.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001513,Langnese Bee Easy,Acacia Honey 250g,JASONS,79.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001513,Langnese Bee Easy,Acacia Honey 250g,AEON,76.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001375,Langnese Bee Easy,Wild Flower Honey 250g,WELLCOME,51.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001375,Langnese Bee Easy,Wild Flower Honey 250g,PARKNSHOP,51.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001375,Langnese Bee Easy,Wild Flower Honey 250g,JASONS,53.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001968,Lune de Miel,Fruity and Floral Honey 250g,WELLCOME,46.80,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001968,Lune de Miel,Fruity and Floral Honey 250g,JASONS,49.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001957,Lune de Miel,Mild & Fresh Honey 250g,WELLCOME,52.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001957,Lune de Miel,Mild & Fresh Honey 250g,PARKNSHOP,48.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001957,Lune de Miel,Mild & Fresh Honey 250g,JASONS,54.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000002697,Lune de Miel,Mild Blossom Honey (Bear Squeezer) 250g,WELLCOME,47.50,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000002697,Lune de Miel,Mild Blossom Honey (Bear Squeezer) 250g,PARKNSHOP,48.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000002697,Lune de Miel,Mild Blossom Honey (Bear Squeezer) 250g,JASONS,49.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000004067,Meadows,Australian Honey Twist & Squeeze 400 GM,WELLCOME,62.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000004067,Meadows,Australian Honey Twist & Squeeze 400 GM,JASONS,64.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000004180,Meadows,MEADOWS AUSTRALIAN HONEY 1 KG,WELLCOME,125.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000004180,Meadows,MEADOWS AUSTRALIAN HONEY 1 KG,JASONS,129.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000002524,Naturoney,Organic Honey 375g,WELLCOME,69.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000002524,Naturoney,Organic Honey 375g,PARKNSHOP,88.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000002524,Naturoney,Organic Honey 375g,JASONS,72.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000002087,Naturoney,Pure Canadian Honey  375g,WELLCOME,63.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000002087,Naturoney,Pure Canadian Honey  375g,PARKNSHOP,78.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000002087,Naturoney,Pure Canadian Honey  375g,JASONS,65.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001561,Po Sang Yuen Pure Honey,Acacia Honey 500g,WELLCOME,63.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001561,Po Sang Yuen Pure Honey,Acacia Honey 500g,JASONS,69.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001612,Po Sang Yuen Pure Honey,Lungan Honey 1kg,WELLCOME,106.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001612,Po Sang Yuen Pure Honey,Lungan Honey 1kg,PARKNSHOP,106.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001612,Po Sang Yuen Pure Honey,Lungan Honey 1kg,JASONS,109.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001612,Po Sang Yuen Pure Honey,Lungan Honey 1kg,AEON,106.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000002412,Po Sang Yuen Pure Honey,Lungan Honey 500g,PARKNSHOP,65.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001562,Po Sang Yuen Pure Honey,Mixed Honey 500g,WELLCOME,59.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001562,Po Sang Yuen Pure Honey,Mixed Honey 500g,PARKNSHOP,59.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001562,Po Sang Yuen Pure Honey,Mixed Honey 500g,JASONS,62.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000002015,Po Sang Yuen Pure Honey,Mixed Honey 1kg,PARKNSHOP,100.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000002015,Po Sang Yuen Pure Honey,Mixed Honey 1kg,DCHFOOD,95.90,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001512,Po Sang Yuen Pure Honey,Winter Honey 500g,PARKNSHOP,65.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001382,Po Sang Yuen Pure Honey,Winter Honey 1kg,WELLCOME,106.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001382,Po Sang Yuen Pure Honey,Winter Honey 1kg,PARKNSHOP,106.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001382,Po Sang Yuen Pure Honey,Winter Honey 1kg,JASONS,109.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000001382,Po Sang Yuen Pure Honey,Winter Honey 1kg,AEON,106.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000003996,Select,PURE HONEY 400G,PARKNSHOP,52.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey,P000003997,Select,WINTER HONEY 1000G,PARKNSHOP,73.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey with syrup,P000001376,Giant Tree,Barbecue Honey (With Syrup) 255g,WELLCOME,27.50,
Bakery / Cereals / Spreads,Honey / Syrup,Honey with syrup,P000001376,Giant Tree,Barbecue Honey (With Syrup) 255g,PARKNSHOP,28.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey with syrup,P000001376,Giant Tree,Barbecue Honey (With Syrup) 255g,JASONS,27.50,
Bakery / Cereals / Spreads,Honey / Syrup,Honey with syrup,P000001515,Giant Tree,Spray Barbecue Honey (With Syrup) 180g,WELLCOME,26.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey with syrup,P000001515,Giant Tree,Spray Barbecue Honey (With Syrup) 180g,PARKNSHOP,25.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey with syrup,P000001515,Giant Tree,Spray Barbecue Honey (With Syrup) 180g,JASONS,26.00,
Bakery / Cereals / Spreads,Honey / Syrup,Honey with syrup,P000004729,Select,BARBECUE HONEY SYRUP 255G,PARKNSHOP,18.00,
Bakery / Cereals / Spreads,Honey / Syrup,Syrup,P000001395,Taikoo,Golden Syrup 360g,PARKNSHOP,20.00,
Bakery / Cereals / Spreads,Honey / Syrup,Syrup,P000001395,Taikoo,Golden Syrup 360g,AEON,19.50,
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000000124,Kowloon Dairy,100 %Fresh Milk 236mL,WELLCOME,12.00,Buy 2 item(s) for $15.00
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000000124,Kowloon Dairy,100 %Fresh Milk 236mL,PARKNSHOP,9.00,Buy 2 to save $1.50
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000000124,Kowloon Dairy,100 %Fresh Milk 236mL,JASONS,12.50,Buy 2 item(s) for $16.00
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000000124,Kowloon Dairy,100 %Fresh Milk 236mL,AEON,7.50,
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000001615,Kowloon Dairy,100% Fresh Milk 1.5L,WELLCOME,37.00,
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000001615,Kowloon Dairy,100% Fresh Milk 1.5L,PARKNSHOP,38.00,
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000001615,Kowloon Dairy,100% Fresh Milk 1.5L,JASONS,42.00,
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000000891,Kowloon Dairy,100% Fresh Milk 946mL,WELLCOME,29.00,
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000000891,Kowloon Dairy,100% Fresh Milk 946mL,PARKNSHOP,27.50,Buy 2 to save $9.00
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000000891,Kowloon Dairy,100% Fresh Milk 946mL,JASONS,29.00,
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000000891,Kowloon Dairy,100% Fresh Milk 946mL,AEON,30.50,Buy 2 at $50.00
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000000121,Kowloon Dairy,Deluxe Chocolate Slimilk Milk Drink 236mL,WELLCOME,9.00,Buy 3 item(s) for $15.00
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000000121,Kowloon Dairy,Deluxe Chocolate Slimilk Milk Drink 236mL,PARKNSHOP,6.00,Buy 3 to save $6.00
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000000121,Kowloon Dairy,Deluxe Chocolate Slimilk Milk Drink 236mL,JASONS,10.00,Buy 3 item(s) for $16.00
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000000121,Kowloon Dairy,Deluxe Chocolate Slimilk Milk Drink 236mL,AEON,6.90,Buy 2 at $10.90
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000002528,Kowloon Dairy,Hi-Calcium Chocolate Slimilk Milk Drink 236mL,PARKNSHOP,6.00,Buy 3 to save $6.00
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000002528,Kowloon Dairy,Hi-Calcium Chocolate Slimilk Milk Drink 236mL,AEON,5.90,Buy 2 at $9.90
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000000123,Kowloon Dairy,Hi-Fibre Papaya Milk Drink 236mL,PARKNSHOP,6.00,Buy 3 to save $6.00
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000000123,Kowloon Dairy,Hi-Fibre Papaya Milk Drink 236mL,AEON,5.90,
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000005254,Kowloon Dairy,Hi-cal Skimmed Milk Drink 946mL,WELLCOME,31.00,Buy 2 item(s) for $36.00
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000005254,Kowloon Dairy,Hi-cal Skimmed Milk Drink 946mL,PARKNSHOP,23.50,Buy 2 to save $11.00
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000005254,Kowloon Dairy,Hi-cal Skimmed Milk Drink 946mL,JASONS,32.00,Buy 2 item(s) for $38.00
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000005253,Kowloon Dairy,Lactose Free Fresh Milk 946mL,WELLCOME,26.00,
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000005253,Kowloon Dairy,Lactose Free Fresh Milk 946mL,PARKNSHOP,28.00,
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000005253,Kowloon Dairy,Lactose Free Fresh Milk 946mL,JASONS,27.00,
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000005253,Kowloon Dairy,Lactose Free Fresh Milk 946mL,AEON,27.90,
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000002531,Kowloon Dairy,Skimmed Hi-Ca Milk Drink 236mL,WELLCOME,10.00,Buy 2 item(s) for $13.50
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000002531,Kowloon Dairy,Skimmed Hi-Ca Milk Drink 236mL,PARKNSHOP,7.50,Buy 2 to save $3.00
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000002531,Kowloon Dairy,Skimmed Hi-Ca Milk Drink 236mL,JASONS,10.50,Buy 2 item(s) for $13.50
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000002531,Kowloon Dairy,Skimmed Hi-Ca Milk Drink 236mL,AEON,6.90,
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000000122,Kowloon Dairy,Slimilk - Low Fat Hi-Ca Milk Drink 236mL,WELLCOME,10.00,Buy 2 item(s) for $13.50
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000000122,Kowloon Dairy,Slimilk - Low Fat Hi-Ca Milk Drink 236mL,PARKNSHOP,7.50,Buy 2 to save $3.00
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000000122,Kowloon Dairy,Slimilk - Low Fat Hi-Ca Milk Drink 236mL,JASONS,10.50,Buy 2 item(s) for $13.50
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000000122,Kowloon Dairy,Slimilk - Low Fat Hi-Ca Milk Drink 236mL,AEON,6.90,
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000000895,Kowloon Dairy,Slimilk - Low Fat Hi-Ca Milk Drink 946mL,WELLCOME,32.00,Buy 2 item(s) for $36.00
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000000895,Kowloon Dairy,Slimilk - Low Fat Hi-Ca Milk Drink 946mL,PARKNSHOP,23.50,Buy 2 to save $11.00
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000000895,Kowloon Dairy,Slimilk - Low Fat Hi-Ca Milk Drink 946mL,JASONS,33.00,Buy 2 item(s) for $38.00
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000000895,Kowloon Dairy,Slimilk - Low Fat Hi-Ca Milk Drink 946mL,AEON,23.90,
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000001616,Kowloon Dairy,Slimilk - Low Fat Hi-Ca Milk Drink 1.5L,PARKNSHOP,33.00,
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000003695,Meadows,Australian Fresh Milk (Full Cream) 1L,WELLCOME,38.00,Buy 2 item(s) for $38.00
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000003695,Meadows,Australian Fresh Milk (Full Cream) 1L,JASONS,40.00,Buy 2 item(s) for $38.00
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000003882,Meadows,High Calcium Low Fat Fresh Milk 1 LT,WELLCOME,38.00,Buy 2 item(s) for $38.00
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000003882,Meadows,High Calcium Low Fat Fresh Milk 1 LT,JASONS,40.00,Buy 2 item(s) for $38.00
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000005258,Meiji (CP-Meiji),100% Fresh Milk 946mL,WELLCOME,26.00,
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000005258,Meiji (CP-Meiji),100% Fresh Milk 946mL,PARKNSHOP,28.00,Buy 2 to save $4.00
Dairy / Soy products / Eggs,Milk / Milk drinks,Chilled fresh milk/milk drinks,P000005258,Meiji (CP-Meiji),100% Fresh Milk 946mL,JASONS,26.00,
